Date,Spot,Index
14-Nov-24,42390.85156,IT
14-Nov-24,1924.4,Media
14-Nov-24,8828.700195,Metal
14-Nov-24,21752,Pharma
14-Nov-24,946.9500122,Realty
14-Nov-24,8432.849609,Infra
14-Nov-24,61.79,GoldBees
14-Nov-24,2413.7,Nifty 10 year G-Sec Index
22-Nov-24,35546.01,Nifty TRI
22-Nov-24,23907.25,Nifty
22-Nov-24,68016.85156,Nifty Next 50
22-Nov-24,24655.35,Nifty 100
22-Nov-24,13390.8,Nifty 200
22-Nov-24,22225.55,Nifty 500
22-Nov-24,15353.7,Mid Cap 50
22-Nov-24,55016.85,Mid Cap
22-Nov-24,17755.55,Small Cap
22-Nov-24,23554.09961,Auto
22-Nov-24,51135.4,Bank
22-Nov-24,36523.5,Energy
22-Nov-24,56956.44922,FMCG
22-Nov-24,23623.75,Finance
22-Nov-24,43332.10156,IT
22-Nov-24,1892.6,Media
22-Nov-24,8846.200195,Metal
22-Nov-24,21962.05078,Pharma
22-Nov-24,1006.25,Realty
22-Nov-24,8537.950195,Infra
22-Nov-24,65.33,GoldBees
22-Nov-24,2412.77,Nifty 10 year G-Sec Index
29-Nov-24,35878.82,Nifty TRI
29-Nov-24,24131.1,Nifty
29-Nov-24,70726.85156,Nifty Next 50
29-Nov-24,25053.95,Nifty 100
29-Nov-24,13627,Nifty 200
29-Nov-24,22687,Nifty 500
29-Nov-24,15697.75,Mid Cap 50
29-Nov-24,56392.65,Mid Cap
29-Nov-24,18650.95,Small Cap
29-Nov-24,23368.55078,Auto
29-Nov-24,52055.6,Bank
29-Nov-24,37481.94922,Energy
29-Nov-24,57943.69922,FMCG
29-Nov-24,24010.15039,Finance
29-Nov-24,43146.25,IT
29-Nov-24,1996.8,Media
29-Nov-24,9034,Metal
29-Nov-24,22240.19922,Pharma
29-Nov-24,1020.150024,Realty
29-Nov-24,8734.299805,Infra
29-Nov-24,64.29,GoldBees
29-Nov-24,2425.43,Nifty 10 year G-Sec Index
06-Dec-24,36691.68,Nifty TRI
06-Dec-24,24677.8,Nifty
06-Dec-24,73040.39844,Nifty Next 50
06-Dec-24,25663.9,Nifty 100
06-Dec-24,13996.8,Nifty 200
06-Dec-24,23312.1,Nifty 500
06-Dec-24,16322.25,Mid Cap 50
06-Dec-24,58704.6,Mid Cap
06-Dec-24,19492.1,Small Cap
06-Dec-24,23960.25,Auto
06-Dec-24,53509.5,Bank
06-Dec-24,37842.80078,Energy
06-Dec-24,57744.30078,FMCG
06-Dec-24,24703.69922,Finance
06-Dec-24,44716.05078,IT
06-Dec-24,2077.05,Media
06-Dec-24,9397.150391,Metal
06-Dec-24,22434.75,Pharma
06-Dec-24,1073.900024,Realty
06-Dec-24,8933.200195,Infra
06-Dec-24,63.99,GoldBees
06-Dec-24,2437.98,Nifty 10 year G-Sec Index
13-Dec-24,36826.27,Nifty TRI
13-Dec-24,24768.3,Nifty
13-Dec-24,72965.95313,Nifty Next 50
13-Dec-24,25724.6,Nifty 100
13-Dec-24,14035.9,Nifty 200
13-Dec-24,23358.95,Nifty 500
13-Dec-24,16456.25,Mid Cap 50
13-Dec-24,58991.55,Mid Cap
13-Dec-24,19407.3,Small Cap
13-Dec-24,23773.09961,Auto
13-Dec-24,53583.8,Bank
13-Dec-24,37194.19922,Energy
13-Dec-24,56869.39844,FMCG
13-Dec-24,24880.40039,Finance
13-Dec-24,45995.80078,IT
13-Dec-24,1953.25,Media
13-Dec-24,9439.299805,Metal
13-Dec-24,22157.34961,Pharma
13-Dec-24,1085.050049,Realty
13-Dec-24,8951.700195,Infra
13-Dec-24,64.61,GoldBees
13-Dec-24,2442.65,Nifty 10 year G-Sec Index
20-Dec-24,35070.59,Nifty TRI
20-Dec-24,23587.5,Nifty
20-Dec-24,68702.64844,Nifty Next 50
20-Dec-24,24448.85,Nifty 100
20-Dec-24,13373.9,Nifty 200
20-Dec-24,22319.4,Nifty 500
20-Dec-24,15881.1,Mid Cap 50
20-Dec-24,56906.75,Mid Cap
20-Dec-24,18714.3,Small Cap
20-Dec-24,22580,Auto
20-Dec-24,50759.2,Bank
20-Dec-24,34910.60156,Energy
20-Dec-24,55600.80078,FMCG
20-Dec-24,23591.69922,Finance
20-Dec-24,43771.05078,IT
20-Dec-24,1887.9,Media
20-Dec-24,8813.25,Metal
20-Dec-24,22501.84961,Pharma
20-Dec-24,1060.099976,Realty
20-Dec-24,8452.400391,Infra
20-Dec-24,63.32,GoldBees
20-Dec-24,2436.33,Nifty 10 year G-Sec Index
27-Dec-24,35406.5,Nifty TRI
27-Dec-24,23813.4,Nifty
27-Dec-24,68557.14844,Nifty Next 50
27-Dec-24,24632,Nifty 100
27-Dec-24,13459.75,Nifty 200
27-Dec-24,22445.2,Nifty 500
27-Dec-24,15919.4,Mid Cap 50
27-Dec-24,56979.8,Mid Cap
27-Dec-24,18755.85,Small Cap
27-Dec-24,23099.05078,Auto
27-Dec-24,51311.3,Bank
27-Dec-24,35039.39844,Energy
27-Dec-24,56444.25,FMCG
27-Dec-24,23788,Finance
27-Dec-24,43721.39844,IT
27-Dec-24,1853.75,Media
27-Dec-24,8720.700195,Metal
27-Dec-24,23008.34961,Pharma
27-Dec-24,1071.349976,Realty
27-Dec-24,8495,Infra
27-Dec-24,64.21,GoldBees
27-Dec-24,2438.72,Nifty 10 year G-Sec Index
03-Jan-25,35690.96,Nifty TRI
03-Jan-25,24004.75,Nifty
03-Jan-25,69192.45313,Nifty Next 50
03-Jan-25,24879.85,Nifty 100
03-Jan-25,13610.5,Nifty 200
03-Jan-25,22708.15,Nifty 500
03-Jan-25,16181.6,Mid Cap 50
03-Jan-25,57931.05,Mid Cap
03-Jan-25,19033.7,Small Cap
03-Jan-25,24005,Auto
03-Jan-25,50988.8,Bank
03-Jan-25,35894.05078,Energy
03-Jan-25,57817,FMCG
03-Jan-25,23735.69922,Finance
03-Jan-25,43726.55078,IT
03-Jan-25,1861.75,Media
03-Jan-25,8729.950195,Metal
03-Jan-25,23263.5,Pharma
03-Jan-25,1045.099976,Realty
03-Jan-25,8596.25,Infra
03-Jan-25,65.07,GoldBees
03-Jan-25,2442.95,Nifty 10 year G-Sec Index
10-Jan-25,34838.66,Nifty TRI
10-Jan-25,23431.5,Nifty
10-Jan-25,64257.1,Nifty Next 50
10-Jan-25,24064.75,Nifty 100
10-Jan-25,13105.35,Nifty 200
10-Jan-25,21799,Nifty 500
10-Jan-25,15266.45,Mid Cap 50
10-Jan-25,54585.75,Mid Cap
10-Jan-25,17645.55,Small Cap
10-Jan-25,23017.75,Auto
10-Jan-25,48734.15,Bank
10-Jan-25,33743,Energy
10-Jan-25,57117.69922,FMCG
10-Jan-25,22730.2,Finance
10-Jan-25,44609.5,IT
10-Jan-25,1743.65,Media
10-Jan-25,8262.950195,Metal
10-Jan-25,22380.85,Pharma
10-Jan-25,963.3,Realty
10-Jan-25,8259.95,Infra
10-Jan-25,65.93,GoldBees
10-Jan-25,2449.42,Nifty 10 year G-Sec Index
17-Jan-25,34531.21,Nifty TRI
17-Jan-25,23203.2,Nifty
17-Jan-25,65053.6,Nifty Next 50
17-Jan-25,23926,Nifty 100
17-Jan-25,13043.55,Nifty 200
17-Jan-25,21680.25,Nifty 500
17-Jan-25,15139.65,Mid Cap 50
17-Jan-25,54607.65,Mid Cap
17-Jan-25,17672.05,Small Cap
17-Jan-25,22791.1,Auto
17-Jan-25,48540.6,Bank
17-Jan-25,34686.1,Energy
17-Jan-25,55800.85156,FMCG
17-Jan-25,22608.2,Finance
17-Jan-25,42032.19922,IT
17-Jan-25,1702.45,Media
17-Jan-25,8521.700195,Metal
17-Jan-25,22061.7,Pharma
17-Jan-25,939.25,Realty
17-Jan-25,8400.9,Infra
17-Jan-25,66.66,GoldBees
17-Jan-25,2451.75,Nifty 10 year G-Sec Index
24-Jan-25,34366.04,Nifty TRI
24-Jan-25,23092.2,Nifty
24-Jan-25,62494,Nifty Next 50
24-Jan-25,23660.2,Nifty 100
24-Jan-25,12868.5,Nifty 200
24-Jan-25,21318.9,Nifty 500
24-Jan-25,14827,Mid Cap 50
24-Jan-25,53262.95,Mid Cap
24-Jan-25,16956.05,Small Cap
24-Jan-25,22171.05,Auto
24-Jan-25,48367.8,Bank
24-Jan-25,33263.55,Energy
24-Jan-25,56069.35,FMCG
24-Jan-25,22513.5,Finance
24-Jan-25,43524.10156,IT
24-Jan-25,1643.4,Media
24-Jan-25,8438.8,Metal
24-Jan-25,21872.4,Pharma
24-Jan-25,853.55,Realty
24-Jan-25,8243.65,Infra
24-Jan-25,67.77,GoldBees
24-Jan-25,2463.04,Nifty 10 year G-Sec Index
01-Feb-25,34958.89,Nifty TRI
01-Feb-25,23482.15,Nifty
01-Feb-25,63503.1,Nifty Next 50
01-Feb-25,24056.65,Nifty 100
01-Feb-25,13056.7,Nifty 200
01-Feb-25,21581.75,Nifty 500
01-Feb-25,14925.65,Mid Cap 50
01-Feb-25,53486.15,Mid Cap
01-Feb-25,16979.75,Small Cap
01-Feb-25,23305.45,Auto
01-Feb-25,49506.95,Bank
01-Feb-25,33172.6,Energy
01-Feb-25,58396.05,FMCG
01-Feb-25,23170.25,Finance
01-Feb-25,42030.35156,IT
01-Feb-25,1615.1,Media
01-Feb-25,8298.5,Metal
01-Feb-25,21334.8,Pharma
01-Feb-25,952.5,Realty
01-Feb-25,8254.35,Infra
01-Feb-25,68.95,GoldBees
01-Feb-25,2471.85,Nifty 10 year G-Sec Index
07-Feb-25,35091.5,Nifty TRI
07-Feb-25,23559.95,Nifty
07-Feb-25,63552.2,Nifty Next 50
07-Feb-25,24125.5,Nifty 100
07-Feb-25,13092.85,Nifty 200
07-Feb-25,21646.15,Nifty 500
07-Feb-25,15010.1,Mid Cap 50
07-Feb-25,53609.15,Mid Cap
07-Feb-25,17006.85,Small Cap
07-Feb-25,23459.95,Auto
07-Feb-25,50158.85,Bank
07-Feb-25,32817.3,Energy
07-Feb-25,55113.3,FMCG
07-Feb-25,23539.75,Finance
07-Feb-25,42921.64844,IT
07-Feb-25,1621.75,Media
07-Feb-25,8585.8,Metal
07-Feb-25,22077,Pharma
07-Feb-25,917.7,Realty
07-Feb-25,8249.25,Infra
07-Feb-25,71.54,GoldBees
07-Feb-25,2472.71,Nifty 10 year G-Sec Index
14-Feb-25,34172.38,Nifty TRI
14-Feb-25,22929.25,Nifty
14-Feb-25,59557.95,Nifty Next 50
14-Feb-25,23325.15,Nifty 100
14-Feb-25,12569.35,Nifty 200
14-Feb-25,20633.1,Nifty 500
14-Feb-25,13927.35,Mid Cap 50
14-Feb-25,49654.15,Mid Cap
14-Feb-25,15407.2,Small Cap
14-Feb-25,22069.3,Auto
14-Feb-25,49099.45,Bank
14-Feb-25,30572.3,Energy
14-Feb-25,53138.55,FMCG
14-Feb-25,23186.9,Finance
14-Feb-25,41311.14844,IT
14-Feb-25,1492.15,Media
14-Feb-25,8187.5,Metal
14-Feb-25,20811.55,Pharma
14-Feb-25,831.45,Realty
14-Feb-25,7923.2,Infra
14-Feb-25,72.22,GoldBees
14-Feb-25,2473.84,Nifty 10 year G-Sec Index
21-Feb-25,33973.61,Nifty TRI
21-Feb-25,22795.9,Nifty
21-Feb-25,60466.8,Nifty Next 50
21-Feb-25,23274.05,Nifty 100
21-Feb-25,12580.35,Nifty 200
21-Feb-25,20690.25,Nifty 500
21-Feb-25,14142.5,Mid Cap 50
21-Feb-25,50486.2,Mid Cap
21-Feb-25,15636.9,Small Cap
21-Feb-25,21505.9,Auto
21-Feb-25,48981.2,Bank
21-Feb-25,31592,Energy
21-Feb-25,52098.15,FMCG
21-Feb-25,23174.35,Finance
21-Feb-25,40544.55078,IT
21-Feb-25,1492.4,Media
21-Feb-25,8609.7,Metal
21-Feb-25,20385.65,Pharma
21-Feb-25,844.5,Realty
21-Feb-25,8008.45,Infra
21-Feb-25,72.08,GoldBees
21-Feb-25,2477.38,Nifty 10 year G-Sec Index
28-Feb-25,32973.36,Nifty TRI
28-Feb-25,22124.7,Nifty
28-Feb-25,57063.05,Nifty Next 50
28-Feb-25,22479.45,Nifty 100
28-Feb-25,12116.15,Nifty 200
28-Feb-25,19880.9,Nifty 500
28-Feb-25,13540.15,Mid Cap 50
28-Feb-25,47915.2,Mid Cap
28-Feb-25,14700.2,Small Cap
28-Feb-25,20498.6,Auto
28-Feb-25,48344.7,Bank
28-Feb-25,30018.15,Energy
28-Feb-25,50689,FMCG
28-Feb-25,23028.95,Finance
28-Feb-25,37318.30078,IT
28-Feb-25,1386.85,Media
28-Feb-25,8219.25,Metal
28-Feb-25,19813.5,Pharma
28-Feb-25,797.9,Realty
28-Feb-25,7665.55,Infra
28-Feb-25,71.1,GoldBees
28-Feb-25,2481.7,Nifty 10 year G-Sec Index
07-Mar-25,33611.3,Nifty TRI
07-Mar-25,22552.5,Nifty
07-Mar-25,59852.55,Nifty Next 50
07-Mar-25,23027.7,Nifty 100
07-Mar-25,12416,Nifty 200
07-Mar-25,20443.4,Nifty 500
07-Mar-25,13922.1,Mid Cap 50
07-Mar-25,49190.6,Mid Cap
07-Mar-25,15504.3,Small Cap
07-Mar-25,21009.7,Auto
07-Mar-25,48497.5,Bank
07-Mar-25,31788.45,Energy
07-Mar-25,51891.8,FMCG
07-Mar-25,23136.2,Finance
07-Mar-25,37820.44922,IT
07-Mar-25,1488.95,Media
07-Mar-25,8926.9,Metal
07-Mar-25,20378.3,Pharma
07-Mar-25,816.35,Realty
07-Mar-25,8000.85,Infra
07-Mar-25,72.21,GoldBees
07-Mar-25,2488.47,Nifty 10 year G-Sec Index
13-Mar-25,33381.62,Nifty TRI
13-Mar-25,22397.2,Nifty
13-Mar-25,58976.1,Nifty Next 50
13-Mar-25,22837.85,Nifty 100
13-Mar-25,12286.6,Nifty 200
13-Mar-25,20176.05,Nifty 500
13-Mar-25,13632.85,Mid Cap 50
13-Mar-25,48125.1,Mid Cap
13-Mar-25,14897.35,Small Cap
13-Mar-25,20554.05,Auto
13-Mar-25,48060.4,Bank
13-Mar-25,31483,Energy
13-Mar-25,51879.25,FMCG
13-Mar-25,23290,Finance
13-Mar-25,36122.5,IT
13-Mar-25,1437.8,Media
13-Mar-25,8777.65,Metal
13-Mar-25,20386.85,Pharma
13-Mar-25,800.15,Realty
13-Mar-25,7939.75,Infra
13-Mar-25,72.82,GoldBees
13-Mar-25,2489.99,Nifty 10 year G-Sec Index
21-Mar-25,34802.3,Nifty TRI
21-Mar-25,23350.4,Nifty
21-Mar-25,62855.85,Nifty Next 50
21-Mar-25,23902.1,Nifty 100
21-Mar-25,12919.9,Nifty 200
21-Mar-25,21273.9,Nifty 500
21-Mar-25,14630.15,Mid Cap 50
21-Mar-25,51850.75,Mid Cap
21-Mar-25,16184.95,Small Cap
21-Mar-25,21756,Auto
21-Mar-25,50593.55,Bank
21-Mar-25,33475.05,Energy
21-Mar-25,52986.05,FMCG
21-Mar-25,24567.95,Finance
21-Mar-25,36702.80078,IT
21-Mar-25,1547.7,Media
21-Mar-25,9203.55,Metal
21-Mar-25,21625.9,Pharma
21-Mar-25,862.75,Realty
21-Mar-25,8386.7,Infra
21-Mar-25,73.95,GoldBees
21-Mar-25,2504.67,Nifty 10 year G-Sec Index
28-Mar-25,35054.08,Nifty TRI
28-Mar-25,23519.35,Nifty
28-Mar-25,63043.2,Nifty Next 50
28-Mar-25,24057.35,Nifty 100
28-Mar-25,12982.75,Nifty 200
28-Mar-25,21339.55,Nifty 500
28-Mar-25,14561.6,Mid Cap 50
28-Mar-25,51672.25,Mid Cap
28-Mar-25,16095.7,Small Cap
28-Mar-25,21295.5,Auto
28-Mar-25,51564.85,Bank
28-Mar-25,33571.6,Energy
28-Mar-25,53589.8,FMCG
28-Mar-25,25074.9,Finance
28-Mar-25,36886.14844,IT
28-Mar-25,1475.25,Media
28-Mar-25,9092.5,Metal
28-Mar-25,21137.45,Pharma
28-Mar-25,851.3,Realty
28-Mar-25,8457.8,Infra
28-Mar-25,74.16,GoldBees
28-Mar-25,2515.53,Nifty 10 year G-Sec Index
04-Apr-25,34137.61,Nifty TRI
04-Apr-25,22904.45,Nifty
04-Apr-25,61468.7,Nifty Next 50
04-Apr-25,23433.25,Nifty 100
04-Apr-25,12658.7,Nifty 200
04-Apr-25,20805.35,Nifty 500
04-Apr-25,14238.75,Mid Cap 50
04-Apr-25,50645.95,Mid Cap
04-Apr-25,15675.95,Small Cap
04-Apr-25,20593.15,Auto
04-Apr-25,51502.7,Bank
04-Apr-25,32308.9,Energy
04-Apr-25,53830.7,FMCG
04-Apr-25,24774.3,Finance
04-Apr-25,33511.4,IT
04-Apr-25,1488.5,Media
04-Apr-25,8414.45,Metal
04-Apr-25,20560,Pharma
04-Apr-25,823.05,Realty
04-Apr-25,8231.65,Infra
04-Apr-25,74.99,GoldBees
04-Apr-25,2537.23,Nifty 10 year G-Sec Index
11-Apr-25,34024.5,Nifty TRI
11-Apr-25,22828.55,Nifty
11-Apr-25,61473.55,Nifty Next 50
11-Apr-25,23369.25,Nifty 100
11-Apr-25,12623.85,Nifty 200
11-Apr-25,20752.85,Nifty 500
11-Apr-25,14267.9,Mid Cap 50
11-Apr-25,50501.5,Mid Cap
11-Apr-25,15696.1,Small Cap
11-Apr-25,20548.65,Auto
11-Apr-25,51002.35,Bank
11-Apr-25,32411.1,Energy
11-Apr-25,55741.1,FMCG
11-Apr-25,24555.55,Finance
11-Apr-25,32740.85,IT
11-Apr-25,1503.8,Media
11-Apr-25,8168.3,Metal
11-Apr-25,20461.9,Pharma
11-Apr-25,790.15,Realty
11-Apr-25,8250.15,Infra
11-Apr-25,77.9,GoldBees
11-Apr-25,2545.92,Nifty 10 year G-Sec Index
17-Apr-25,35549.39,Nifty TRI
17-Apr-25,23851.65,Nifty
17-Apr-25,64255.55,Nifty Next 50
17-Apr-25,24418.35,Nifty 100
17-Apr-25,13186.1,Nifty 200
17-Apr-25,21681.55,Nifty 500
17-Apr-25,14829.25,Mid Cap 50
17-Apr-25,52657.8,Mid Cap
17-Apr-25,16410.2,Small Cap
17-Apr-25,21373.1,Auto
17-Apr-25,54290.2,Bank
17-Apr-25,33797.5,Energy
17-Apr-25,56674.2,FMCG
17-Apr-25,26071.6,Finance
17-Apr-25,33372.35,IT
17-Apr-25,1581.15,Media
17-Apr-25,8476.5,Metal
17-Apr-25,21126.75,Pharma
17-Apr-25,845.1,Realty
17-Apr-25,8632.8,Infra
17-Apr-25,79.53,GoldBees
17-Apr-25,2559.65,Nifty 10 year G-Sec Index
25-Apr-25,35829.16,Nifty TRI
25-Apr-25,24039.35,Nifty
25-Apr-25,64314.9,Nifty Next 50
25-Apr-25,24581.3,Nifty 100
25-Apr-25,13296.85,Nifty 200
25-Apr-25,21848.15,Nifty 500
25-Apr-25,15137.5,Mid Cap 50
25-Apr-25,53570.2,Mid Cap
25-Apr-25,16547.2,Small Cap
25-Apr-25,21994.5,Auto
25-Apr-25,54664.05,Bank
25-Apr-25,33956.5,Energy
25-Apr-25,56532.35,FMCG
25-Apr-25,26036.1,Finance
25-Apr-25,35562.25,IT
25-Apr-25,1547.75,Media
25-Apr-25,8569.75,Metal
25-Apr-25,21482.55,Pharma
25-Apr-25,859.35,Realty
25-Apr-25,8589.3,Infra
25-Apr-25,80.03,GoldBees
25-Apr-25,2564.89,Nifty 10 year G-Sec Index
02-May-25,36293.51,Nifty TRI
02-May-25,24346.7,Nifty
02-May-25,64429.75,Nifty Next 50
02-May-25,24849.2,Nifty 100
02-May-25,13423.5,Nifty 200
02-May-25,22006,Nifty 500
02-May-25,15176.35,Mid Cap 50
02-May-25,53705.1,Mid Cap
02-May-25,16441.8,Small Cap
02-May-25,22286.5,Auto
02-May-25,55115.35,Bank
02-May-25,34138.75,Energy
02-May-25,56252.25,FMCG
02-May-25,26151.75,Finance
02-May-25,35891.85,IT
02-May-25,1521.35,Media
02-May-25,8518.4,Metal
02-May-25,21627.45,Pharma
02-May-25,881.55,Realty
02-May-25,8794.5,Infra
02-May-25,78.91,GoldBees
02-May-25,2570.65,Nifty 10 year G-Sec Index
09-May-25,35789.63,Nifty TRI
09-May-25,24008,Nifty
09-May-25,62527,Nifty Next 50
09-May-25,24437.55,Nifty 100
09-May-25,13217.7,Nifty 200
09-May-25,21675.55,Nifty 500
09-May-25,15097.55,Mid Cap 50
09-May-25,53223.35,Mid Cap
09-May-25,16085.65,Small Cap
09-May-25,22627.8,Auto
09-May-25,53595.25,Bank
09-May-25,33337.55,Energy
09-May-25,55633,FMCG
09-May-25,25502.1,Finance
09-May-25,35880.1,IT
09-May-25,1541.15,Media
09-May-25,8420.55,Metal
09-May-25,21071.75,Pharma
09-May-25,823.75,Realty
09-May-25,8662.65,Infra
09-May-25,80.8,GoldBees
09-May-25,2566.6,Nifty 10 year G-Sec Index
16-May-25,37318.13,Nifty TRI
16-May-25,25019.8,Nifty
16-May-25,67078.95,Nifty Next 50
16-May-25,25593.1,Nifty 100
16-May-25,13896.35,Nifty 200
16-May-25,22870.9,Nifty 500
16-May-25,16043.65,Mid Cap 50
16-May-25,57060.5,Mid Cap
16-May-25,17560.4,Small Cap
16-May-25,23953.15,Auto
16-May-25,55354.9,Bank
16-May-25,35664.8,Energy
16-May-25,57061.8,FMCG
16-May-25,26474.6,Finance
16-May-25,37972.35,IT
16-May-25,1681.45,Media
16-May-25,9201.85,Metal
16-May-25,21633.2,Pharma
16-May-25,912.55,Realty
16-May-25,9053.65,Infra
16-May-25,77.78,GoldBees
16-May-25,2593.72,Nifty 10 year G-Sec Index
23-May-25,37069.55,Nifty TRI
23-May-25,24853.15,Nifty
23-May-25,67095.9,Nifty Next 50
23-May-25,25453,Nifty 100
23-May-25,13817.85,Nifty 200
23-May-25,22781.05,Nifty 500
23-May-25,15882,Mid Cap 50
23-May-25,56687.75,Mid Cap
23-May-25,17643.35,Small Cap
23-May-25,23515.25,Auto
23-May-25,55398.25,Bank
23-May-25,35637.9,Energy
23-May-25,56502.05,FMCG
23-May-25,26485.4,Finance
23-May-25,37403.55,IT
23-May-25,1683.15,Media
23-May-25,9249.6,Metal
23-May-25,21434.25,Pharma
23-May-25,936.85,Realty
23-May-25,9007.2,Infra
23-May-25,79.51,GoldBees
23-May-25,2598.42,Nifty 10 year G-Sec Index
30-May-25,36972.5,Nifty TRI
30-May-25,24750.7,Nifty
30-May-25,66761.3,Nifty Next 50
30-May-25,25344.25,Nifty 100
30-May-25,13798.4,Nifty 200
30-May-25,22801.95,Nifty 500
30-May-25,15998.9,Mid Cap 50
30-May-25,57420,Mid Cap
30-May-25,17883.3,Small Cap
30-May-25,23325.6,Auto
30-May-25,55749.7,Bank
30-May-25,35879.05,Energy
30-May-25,55283,FMCG
30-May-25,26499.25,Finance
30-May-25,37321.75,IT
30-May-25,1711.3,Media
30-May-25,9193.25,Metal
30-May-25,21442.05,Pharma
30-May-25,949.35,Realty
30-May-25,8970.35,Infra
30-May-25,79.49,GoldBees
30-May-25,2604.86,Nifty 10 year G-Sec Index
06-Jun-25,37377.42,Nifty TRI
06-Jun-25,25003.05,Nifty
06-Jun-25,67992.85,Nifty Next 50
06-Jun-25,25638.8,Nifty 100
06-Jun-25,13996.3,Nifty 200
06-Jun-25,23165.1,Nifty 500
06-Jun-25,16569.6,Mid Cap 50
06-Jun-25,59010.3,Mid Cap
06-Jun-25,18582.45,Small Cap
06-Jun-25,23661.3,Auto
06-Jun-25,56578.4,Bank
06-Jun-25,35924.05,Energy
06-Jun-25,55802.7,FMCG
06-Jun-25,26848.9,Finance
06-Jun-25,37294.85,IT
06-Jun-25,1705.75,Media
06-Jun-25,9406.45,Metal
06-Jun-25,21684.4,Pharma
06-Jun-25,1039.6,Realty
06-Jun-25,9081.15,Infra
06-Jun-25,81.23,GoldBees
06-Jun-25,2603.2,Nifty 10 year G-Sec Index
13-Jun-25,36957.38,Nifty TRI
13-Jun-25,24718.6,Nifty
13-Jun-25,66979.05,Nifty Next 50
13-Jun-25,25331.35,Nifty 100
13-Jun-25,13825.4,Nifty 200
13-Jun-25,22906.2,Nifty 500
13-Jun-25,16391.9,Mid Cap 50
13-Jun-25,58227.45,Mid Cap
13-Jun-25,18374.8,Small Cap
13-Jun-25,23327.4,Auto
13-Jun-25,55527.35,Bank
13-Jun-25,35740.55,Energy
13-Jun-25,54527.15,FMCG
13-Jun-25,26335.6,Finance
13-Jun-25,38469.25,IT
13-Jun-25,1726.1,Media
13-Jun-25,9258.8,Metal
13-Jun-25,21985.15,Pharma
13-Jun-25,1007.05,Realty
13-Jun-25,8971.95,Infra
13-Jun-25,83.13,GoldBees
13-Jun-25,2590.25,Nifty 10 year G-Sec Index
20-Jun-25,37546.89,Nifty TRI
20-Jun-25,25112.4,Nifty
20-Jun-25,66733.05,Nifty Next 50
20-Jun-25,25648.8,Nifty 100
20-Jun-25,13959.6,Nifty 200
20-Jun-25,23041.1,Nifty 500
20-Jun-25,16357.25,Mid Cap 50
20-Jun-25,57995.5,Mid Cap
20-Jun-25,18194.2,Small Cap
20-Jun-25,23679.35,Auto
20-Jun-25,56252.85,Bank
20-Jun-25,35600.2,Energy
20-Jun-25,54630.95,FMCG
20-Jun-25,26648.7,Finance
20-Jun-25,38991.45,IT
20-Jun-25,1674.8,Media
20-Jun-25,9138.6,Metal
20-Jun-25,21613,Pharma
20-Jun-25,1013.65,Realty
20-Jun-25,9130.55,Infra
20-Jun-25,82.23,GoldBees
20-Jun-25,2592.38,Nifty 10 year G-Sec Index
27-Jun-25,38398.23,Nifty TRI
27-Jun-25,25637.8,Nifty
27-Jun-25,68712.4,Nifty Next 50
27-Jun-25,26223.6,Nifty 100
27-Jun-25,14276.05,Nifty 200
27-Jun-25,23620.15,Nifty 500
27-Jun-25,16760.95,Mid Cap 50
27-Jun-25,59385.15,Mid Cap
27-Jun-25,18976.8,Small Cap
27-Jun-25,24007.95,Auto
27-Jun-25,57443.9,Bank
27-Jun-25,36542.6,Energy
27-Jun-25,55109,FMCG
27-Jun-25,27344.05,Finance
27-Jun-25,38822.95,IT
27-Jun-25,1747.85,Media
27-Jun-25,9578.2,Metal
27-Jun-25,21928.6,Pharma
27-Jun-25,993.95,Realty
27-Jun-25,9438.7,Infra
27-Jun-25,79.81,GoldBees
27-Jun-25,2597.6,Nifty 10 year G-Sec Index
04-Jul-25,38142.94,Nifty TRI
04-Jul-25,25461,Nifty
04-Jul-25,68607.8,Nifty Next 50
04-Jul-25,26066.65,Nifty 100
04-Jul-25,14217.15,Nifty 200
04-Jul-25,23562.45,Nifty 500
04-Jul-25,16841.15,Mid Cap 50
04-Jul-25,59677.75,Mid Cap
04-Jul-25,19033.05,Small Cap
04-Jul-25,23980.4,Auto
04-Jul-25,57031.9,Bank
04-Jul-25,36509.6,Energy
04-Jul-25,54735.6,FMCG
04-Jul-25,26866.3,Finance
04-Jul-25,39166.55,IT
04-Jul-25,1761.75,Media
04-Jul-25,9580.4,Metal
04-Jul-25,22384.6,Pharma
04-Jul-25,971.95,Realty
04-Jul-25,9433.95,Infra
04-Jul-25,80.89,GoldBees
04-Jul-25,2600.12,Nifty 10 year G-Sec Index
11-Jul-25,37684.07,Nifty TRI
11-Jul-25,25149.85,Nifty
11-Jul-25,67965.55,Nifty Next 50
11-Jul-25,25760.8,Nifty 100
11-Jul-25,14036.6,Nifty 200
11-Jul-25,23282.7,Nifty 500
11-Jul-25,16482.9,Mid Cap 50
11-Jul-25,58642.2,Mid Cap
11-Jul-25,18763.45,Small Cap
11-Jul-25,23493.8,Auto
11-Jul-25,56754.7,Bank
11-Jul-25,36097.85,Energy
11-Jul-25,55910.25,FMCG
11-Jul-25,26853.1,Finance
11-Jul-25,37693.25,IT
11-Jul-25,1704.3,Media
11-Jul-25,9382.85,Metal
11-Jul-25,22225.9,Pharma
11-Jul-25,962.9,Realty
